日期,浦发银行,上海机场,民生银行,中国石化,中信证券,三一重工,招商银行,保利地产,中国联通,上汽集团,复星医药,恒瑞医药,万华化学,华夏幸福,贵州茅台,山东黄金,海螺水泥,海尔智家,三安光电,海通证券,伊利股份,中国神华,中国国航,兴业银行,中国铁建,中国平安,交通银行,中国中铁,工商银行,中国太保,中国人寿,中国建筑,华泰证券,中国中车,中国石油,中国国旅,建设银行,中国银行,中国重工
Date,600000.SH,600009.SH,600016.SH,600028.SH,600030.SH,600031.SH,600036.SH,600048.SH,600050.SH,600104.SH,600196.SH,600276.SH,600309.SH,600340.SH,600519.SH,600547.SH,600585.SH,600690.SH,600703.SH,600837.SH,600887.SH,601088.SH,601111.SH,601166.SH,601186.SH,601318.SH,601328.SH,601390.SH,601398.SH,601601.SH,601628.SH,601668.SH,601688.SH,601766.SH,601857.SH,601888.SH,601939.SH,601988.SH,601989.SH
2010/07/27,73.9005,33.7719,72.1326,13.0744,54.5449,286.5449,48.4171,85.4013,7.8735,87.2273,159.5051,320.3875,286.8264,22.5493,659.6228,381.5000,43.4173,166.5750,165.5654,188.4259,333.8731,23.9222,12.4563,29.1186,7.8635,47.9190,7.1425,4.5938,4.7417,24.1211,24.7756,3.7715,14.1500,5.4529,11.0616,21.6500,5.3644,3.9078,7.2286
2010/07/28,76.2272,34.6220,73.5939,13.4112,56.3543,298.9233,49.6524,89.0310,8.0185,89.6402,163.5981,320.6111,297.6433,22.8261,663.9893,391.8370,47.7590,169.1801,165.5654,193.8538,338.9396,24.9472,12.7297,30.3003,7.9873,47.9190,7.3449,4.7155,4.8303,24.5492,25.3255,3.8320,14.7400,5.5137,11.2516,21.6500,5.4409,3.9629,7.3090
2010/07/29,76.2778,34.3901,74.1252,13.5643,57.1928,300.3718,49.8926,89.9213,7.9895,92.4151,163.2260,310.0260,298.3644,23.9759,647.6381,392.1600,49.3201,171.6658,165.5654,199.6694,339.1464,25.1041,12.4462,30.2000,7.9357,47.9190,7.4012,4.7155,4.8303,24.5283,25.3255,3.8824,15.0800,5.4529,11.3466,22.1700,5.4409,3.9739,7.5101
2010/07/30,75.7720,34.2098,74.2581,13.6255,56.5749,302.4787,49.8239,90.0583,7.9605,92.4754,164.2183,311.3677,297.4630,23.6352,644.1542,387.9606,48.7835,170.0345,165.5654,197.5370,333.0459,24.8426,12.4158,30.0104,7.9151,47.9190,7.3787,4.6749,4.7749,24.3195,25.2832,3.8623,14.8700,5.4732,11.3044,22.8100,5.4081,3.9409,7.4497
2010/08/02,77.3906,34.7508,75.3208,13.6408,57.4575,306.0342,50.7504,92.3183,8.0765,94.1645,172.4044,318.1512,308.4601,23.5713,666.8229,390.0065,49.2957,172.1318,165.5654,199.2817,339.8702,25.1774,12.6285,30.9469,8.0183,47.9190,7.5249,4.7155,4.8414,24.7894,25.6216,3.9026,15.0100,5.4935,11.3571,23.0200,5.4628,3.9849,7.4698
2010/08/03,75.4179,34.3901,73.7267,13.3499,57.2810,301.5570,49.3779,91.0856,7.9460,90.9070,169.4276,313.8277,299.0855,22.9326,660.8306,391.7293,48.0761,167.0051,180.0583,195.4046,330.7712,24.7380,12.2740,30.1554,7.8945,47.9190,7.3337,4.6344,4.7638,24.3090,25.1880,3.8724,14.6400,5.3921,11.2094,22.7200,5.3754,3.9189,7.2989
2010/08/04,74.8109,34.1057,73.5939,13.3193,57.3693,299.5817,49.1377,89.6474,7.9460,91.3896,172.2804,306.2242,296.7419,23.4862,669.0062,397.0055,47.3443,164.2865,182.1545,195.5984,329.1168,24.9263,12.3854,30.1442,7.8945,47.9190,7.3562,4.6547,4.7527,24.8520,25.2092,3.8824,14.6300,5.4529,11.2727,23.4500,5.3644,3.9078,7.5402
2010/08/05,73.4958,34.0798,71.9998,13.1050,56.2219,294.9727,48.1426,85.6067,7.8735,92.0532,175.8773,314.4240,297.4630,22.8474,688.2374,400.7742,46.8565,165.3739,178.2512,192.1091,343.2824,24.4975,12.5981,29.3639,7.8429,47.9190,7.1762,4.6445,4.6863,24.3195,25.1140,3.8320,14.4100,5.3820,11.1355,23.7900,5.2770,3.8418,7.5503
2010/08/06,74.3051,34.7004,72.9297,13.2581,57.4575,309.5897,48.6573,86.7025,7.9315,92.7770,176.3734,315.6913,303.0517,23.1668,688.4232,400.7742,48.1737,166.2284,180.2390,198.7001,352.2780,24.9263,12.8918,29.6649,7.9048,47.9190,7.3562,4.6952,4.7195,24.6432,25.3889,3.8119,14.9500,5.4023,11.2622,24.2700,5.3207,3.8748,7.6609
2010/08/09,73.8499,35.2434,72.9297,13.1968,57.4134,310.7749,49.1033,86.3601,7.8735,92.0532,176.9936,330.0781,308.4601,23.4010,704.2635,427.3704,49.0274,172.7532,181.3233,199.2817,340.9042,25.0832,12.6588,30.1331,7.8532,47.9190,7.2887,4.6547,4.6973,24.8311,25.3149,3.8219,14.8200,5.3617,11.2833,24.5300,5.2989,3.8528,7.9223
2010/08/10,71.1690,33.6920,71.6013,12.6916,55.0304,297.4747,47.5592,84.0316,7.6270,90.4244,168.9315,326.4255,293.1363,22.3576,681.7341,409.9268,47.1492,168.7917,172.6854,191.1398,330.7712,24.2360,12.2538,28.9960,7.6365,47.9190,7.0862,4.4823,4.6198,24.1733,24.8074,3.7009,14.0600,5.2198,10.9877,23.3100,5.2115,3.7868,7.9021
2010/08/11,71.4219,33.7954,72.5312,12.6763,54.8980,296.2896,47.6278,86.1546,7.5980,91.0277,169.6757,328.2891,294.5785,22.1234,686.7974,417.6795,46.9785,177.2585,175.8297,191.3337,333.8731,24.0686,12.2841,28.9402,7.6158,47.9190,7.0525,4.4518,4.6420,24.5387,24.8497,3.7513,14.0300,5.2299,10.9666,24.3500,5.2006,3.7978,7.9021
2010/08/12,70.2586,32.8904,72.3983,12.5232,53.5299,290.1004,46.5641,86.0176,7.4965,89.7006,165.2106,328.8854,286.6462,21.7401,691.7678,420.2638,46.0272,178.0352,173.2636,186.6812,330.8746,23.4828,11.9803,28.4497,7.5333,47.9190,6.9625,4.4518,4.5644,24.2881,24.5113,3.7009,13.8300,5.1691,10.8294,23.9200,5.1678,3.7758,7.6508
2010/08/13,70.7644,33.3817,72.3983,12.7069,53.9271,297.4747,47.0788,88.0722,7.5545,90.6657,167.9393,333.1344,290.2518,22.1873,698.5963,441.3685,46.4906,180.5209,180.2751,188.2320,333.7697,23.7548,12.2538,28.6058,7.6055,47.9190,6.9962,4.4620,4.5755,24.1733,24.6276,3.7312,14.1000,5.2401,10.8927,24.0400,5.1896,3.7868,7.9725
2010/08/16,72.3324,34.4160,73.8596,13.0284,56.0012,309.4580,47.9710,88.8256,7.7140,92.4151,174.1409,335.2216,299.4461,22.6770,710.2558,445.7832,47.4419,181.0646,181.8292,197.9247,345.7639,25.0309,12.3044,29.4642,7.7293,47.9190,7.1087,4.5735,4.6420,24.7371,25.2198,3.7816,14.5100,5.3212,11.0405,24.5700,5.2661,3.8308,8.3847
2010/08/17,72.8888,34.6746,73.9924,12.9519,56.0012,330.2641,48.0739,91.0171,7.7285,93.4406,174.1409,329.4818,303.4122,22.9538,720.4289,446.7523,47.4663,179.1227,182.5159,198.3124,351.8644,25.6690,12.2841,29.7763,7.6984,47.9190,7.1087,4.5532,4.6087,25.2592,25.3572,3.7715,14.4600,5.3617,11.0088,24.4800,5.2661,3.8198,8.5255
2010/08/18,72.3324,34.3126,74.1252,12.8600,55.4717,329.3423,47.6278,90.1268,7.6560,97.2410,171.5362,325.0837,315.3108,23.2519,709.9771,459.2429,49.1981,178.1906,180.6366,196.3739,347.2115,25.5225,12.0816,29.8990,7.6674,47.9190,7.0637,4.5330,4.5976,25.4994,25.2303,3.7614,14.3900,5.2806,10.9666,24.6300,5.2224,3.8308,8.5154
2010/08/19,73.0911,34.9590,75.0551,13.3653,56.0012,334.3463,48.6916,88.1407,7.7575,98.2664,171.0401,319.7911,311.7052,23.0816,702.6376,470.8720,49.3689,177.4138,178.6126,198.1185,345.5571,26.8928,12.0006,30.2000,7.7706,47.9190,7.0637,4.5634,4.6309,25.9067,25.5899,3.7413,14.5700,5.3212,11.1672,24.2000,5.2661,3.8418,9.0583
2010/08/20,71.7760,33.9247,73.8596,13.0284,54.2360,329.4740,48.3484,85.6067,7.6125,96.8790,162.9780,308.5351,300.7080,22.2299,691.6284,460.2120,48.7347,175.8603,174.6009,192.1091,338.9396,25.9723,11.6563,29.9993,7.7809,47.9190,7.0750,4.5228,4.6087,26.0215,25.4524,3.7211,14.0100,5.2299,10.9983,23.3200,5.2443,3.8418,8.8673
2010/08/23,72.5347,33.6144,73.7267,12.9213,53.9271,341.7207,48.7259,84.3055,7.5255,97.0600,164.4664,304.8825,302.5108,21.9531,700.1292,448.7982,50.2226,179.2004,178.7211,192.1091,334.9071,25.8782,11.6765,30.0662,7.6881,47.9190,7.0187,4.4924,4.6087,26.0006,25.3149,3.6908,13.9900,5.2705,10.9244,23.2700,5.2333,3.7868,8.8572
2010/08/24,72.7371,33.8213,73.4610,12.9213,54.0154,343.0375,48.2798,86.2231,7.5110,96.6377,165.8307,306.1497,301.2489,22.1447,703.3809,446.7523,51.1495,177.1031,178.9740,192.6906,333.6663,25.6271,11.7879,29.7763,7.7087,47.9190,6.9738,4.4924,4.5866,25.7083,25.1775,3.7009,14.0600,5.3212,10.9455,23.8200,5.2333,3.7758,8.8371
2010/08/25,70.9667,32.8387,71.7341,12.5845,52.5591,331.8443,46.8386,83.1413,7.3515,94.1645,164.4664,313.3059,289.8912,22.5280,695.8092,449.6596,51.4422,172.6755,173.7335,187.4566,340.2838,24.8845,11.5347,28.5835,7.6261,47.9190,6.7600,4.3910,4.5201,25.3115,24.5959,3.6001,13.5400,5.2299,10.7977,23.7300,5.1241,3.7207,8.6361
2010/08/26,70.6632,33.0973,71.7341,12.6151,52.2060,335.5315,46.5984,83.1413,7.3515,93.9232,169.6757,316.8094,288.4490,23.0603,698.5034,447.3984,51.7593,177.0254,176.1550,186.6812,330.4610,25.0100,11.6056,28.4386,7.6777,47.9190,6.7713,4.4011,4.5644,25.0504,23.7922,3.5900,13.5700,5.2097,10.8083,24.8500,5.1350,3.7427,8.7366
2010/08/27,70.7138,33.1490,71.9998,12.6304,51.9413,345.9346,46.6327,82.6619,7.4095,95.5519,169.0555,320.7602,285.3842,22.7622,701.7086,444.2758,53.6374,177.0254,175.6490,186.6812,337.0785,24.8113,11.4335,28.5723,7.6984,47.9190,6.8050,4.4417,4.5422,25.1653,23.6971,3.6001,13.6200,5.1691,10.8822,25.1400,5.1350,3.7207,8.6863
2010/08/30,71.3208,34.1574,72.3983,12.7682,52.6032,347.7781,47.1818,82.9358,7.4530,98.7490,177.9858,329.6309,291.1532,23.1029,742.4008,453.1053,57.0035,177.0254,182.1545,189.3951,363.8586,25.5121,11.7474,28.9737,7.7809,47.9190,6.8500,4.5025,4.5644,25.2384,23.8874,3.6303,13.9500,5.2604,10.9244,25.6800,5.1459,3.7317,9.0583
2010/08/31,70.7644,34.2867,71.6013,12.5998,51.7206,361.7367,46.4612,82.1825,7.3950,98.9903,182.8231,327.1709,292.5954,23.7204,739.6601,458.7045,57.4181,176.3264,181.7570,186.4873,385.7791,25.0414,11.3727,28.5946,7.6881,47.9190,6.7713,4.4417,4.5201,24.5179,23.5807,3.6203,13.7100,5.1995,10.8505,25.6500,5.1132,3.6657,8.9980
2010/09/01,70.7644,33.4593,71.6013,12.5692,51.0587,359.3663,46.6327,81.1552,7.3515,96.9393,179.7223,320.7602,299.6264,22.9751,728.7438,467.7494,55.8083,168.2480,181.7570,184.3549,383.1941,24.8322,10.9676,28.7507,7.7397,47.9190,6.7600,4.3808,4.5201,24.7267,23.6759,3.6203,13.7800,5.1387,10.7977,24.8100,5.0913,3.6877,9.0483
2010/09/02,71.1690,33.5110,71.7341,12.7988,51.0587,370.6912,46.8386,81.0182,7.3515,105.5655,182.4510,322.7729,299.6264,22.9964,743.1905,467.9647,57.5157,171.4327,180.6004,185.9058,386.0893,24.9472,11.0385,28.8176,7.8119,50.0826,6.7825,4.4113,4.5422,24.4343,23.6971,3.6203,13.8700,5.1793,10.8822,24.7900,5.1132,3.7097,9.0483
2010/09/03,70.5620,33.1748,71.2027,12.7223,50.5732,369.9011,46.8043,80.6073,7.3225,106.7117,178.2339,328.0655,299.9869,23.1668,755.4075,462.9039,55.9058,173.2193,176.9501,183.5795,391.4660,24.7171,11.6664,28.5723,7.7706,50.3505,6.7263,4.3707,4.5422,24.2046,23.4538,3.5698,13.6700,5.0881,10.8083,25.2500,5.1241,3.6877,8.9477
2010/09/06,71.9783,34.0281,72.3983,13.0897,52.7797,367.5308,47.6278,82.1825,7.4675,104.9623,177.1176,326.7237,310.4432,23.3797,774.4529,461.8271,56.6376,175.8603,175.7213,190.9460,396.4291,25.5958,11.7980,29.5199,8.0286,52.6068,6.8163,4.4823,4.5976,25.0191,24.1200,3.6606,14.3700,5.3212,10.9666,24.6900,5.1678,3.7317,9.1588
2010/09/07,71.6243,34.0540,72.1326,13.0284,52.5591,364.8971,47.4906,83.1413,7.4820,106.5910,179.2262,323.6674,310.8038,23.4223,767.7173,474.1023,58.7841,171.9765,176.8417,189.7828,388.0538,25.4179,11.7069,29.2635,8.0905,52.3286,6.8388,4.5127,4.5755,24.7685,23.8768,3.6707,14.2400,5.3313,10.9244,25.0400,5.1459,3.7427,9.1790
2010/09/08,70.2586,35.0883,70.6714,12.9060,51.8089,368.9793,46.5298,80.8128,7.4240,108.5817,177.2417,328.2891,322.7023,24.2314,773.3381,487.7773,59.1987,172.3648,176.7694,187.4566,385.9859,25.3447,11.6664,28.2156,8.0183,51.4220,6.7600,4.4721,4.5312,24.2359,23.6125,3.6303,14.1600,5.3009,10.8611,25.8500,5.1132,3.7097,9.3298
2010/09/09,68.4882,34.6228,69.3430,12.6151,51.1469,352.6504,45.3974,77.5255,7.3515,105.1433,175.2571,340.5142,314.9502,24.2314,775.2426,470.6566,57.2718,167.0051,176.6610,184.1611,386.9164,24.8113,11.8487,27.4241,7.8429,50.1096,6.7151,4.3808,4.4979,23.8600,23.4221,3.5698,13.9500,5.2299,10.7555,24.8600,5.0804,3.6767,8.9276
2010/09/10,68.3364,34.8297,69.3430,12.5845,50.5291,348.8316,45.5690,76.1558,7.3660,105.6862,182.3270,353.7829,309.7221,23.6565,787.3202,474.3177,56.0766,165.2186,180.8896,182.2225,401.8058,24.7799,11.6056,26.9893,7.8635,50.6986,6.6701,4.3910,4.5090,23.8496,23.3798,3.5396,13.8000,5.3617,10.7450,25.1400,5.0585,3.6767,8.9075
2010/09/13,68.2353,35.0624,68.9444,12.7545,50.7939,360.4198,45.5004,78.2103,7.3805,105.3846,183.5673,348.1176,323.9642,23.6991,784.0221,477.4403,56.0034,165.2186,186.6361,183.7734,402.8398,24.9577,12.0006,27.0228,7.8841,51.2773,6.6243,4.3910,4.5201,23.9853,23.6442,3.5597,13.9200,5.3516,10.8400,26.2800,5.0695,3.6877,9.1588
2010/09/14,68.2858,34.6746,68.9444,12.7700,50.4850,366.7407,45.8435,78.0049,7.3370,106.1688,180.9626,361.2373,333.1585,23.4862,777.1007,476.0405,56.6132,173.2193,180.4197,181.8348,421.7617,24.7799,12.3753,26.9893,7.8325,51.7940,6.6929,4.3504,4.4758,23.9958,23.4961,3.5396,13.8200,5.4428,10.8188,26.3200,5.0367,3.6657,9.1890
2010/09/15,67.4260,33.7954,67.7489,12.7545,49.4700,356.8643,45.0200,76.3612,7.4240,102.4891,177.3657,357.1374,320.7192,23.2307,754.6178,482.0704,55.3936,175.0835,175.3237,177.7639,408.7335,24.2464,12.1626,26.2759,7.7500,50.9466,6.5900,4.3099,4.4647,23.0769,22.6713,3.5295,13.3900,5.5442,10.7661,26.3200,5.0367,3.6326,8.9075
2010/09/16,65.8579,33.0973,66.5533,12.4762,49.6024,351.3336,43.9219,74.9230,7.2790,100.1968,169.5517,347.3722,310.8038,22.0595,740.1711,462.6885,53.3935,177.4915,176.4441,176.9885,397.0495,23.8908,12.2943,25.5401,7.6055,50.5643,6.4069,4.2490,4.3982,22.5652,22.3330,3.4791,13.4000,5.6556,10.7232,25.1600,4.9383,3.5556,8.9075
2010/09/17,65.5544,32.9163,66.4205,12.4144,49.1169,346.4613,44.0935,75.4024,7.1920,100.0761,172.1563,358.8519,314.2291,21.7188,751.6448,477.8710,54.0033,175.8603,171.2758,175.2438,419.6937,23.7548,12.2031,25.4955,7.5642,50.3886,6.4069,4.2389,4.3871,22.4086,22.2589,3.4589,13.1500,5.5644,10.7017,25.6400,4.9274,3.5556,8.7466
2010/09/20,65.5544,33.5110,66.4205,12.4144,48.2343,347.1197,44.2308,73.9642,7.1485,102.1874,168.8075,358.8519,308.8207,21.9318,764.8373,485.6238,53.6374,172.7532,168.3122,173.8868,419.9005,23.5456,12.5576,25.5735,7.5436,51.6493,6.5099,4.2287,4.3982,22.6696,22.3012,3.4589,12.9700,5.5137,10.7017,24.2300,4.9274,3.5446,8.4551
2010/09/21,65.4533,33.3041,66.5533,12.4917,48.1902,356.6010,44.1621,73.8273,7.3080,104.9623,167.5672,372.4188,307.5587,21.7827,771.4800,480.7783,54.2228,176.9478,156.3132,174.2745,411.1116,23.5979,12.3854,25.8745,7.5952,51.9180,6.4984,4.2693,4.3982,23.0142,22.3753,3.4791,13.0100,5.4732,10.7125,23.9500,4.9820,3.5666,8.3847
2010/09/27,65.4027,33.5886,66.5533,12.4917,48.2784,379.3824,44.0592,77.1145,7.3225,106.1085,171.9083,373.4624,316.7530,22.2086,784.2543,504.7903,55.1497,184.3271,157.7227,175.6315,421.8651,23.9954,12.5373,25.6850,7.5952,53.2304,6.4641,4.2693,4.4315,22.9516,22.4599,3.4791,13.1200,5.5036,10.7125,24.9600,4.9930,3.5996,8.7165
2010/09/28,63.6323,32.0630,66.0219,12.2907,46.9104,379.5140,43.2700,76.6352,7.3225,102.3684,173.3967,369.7352,303.7728,21.8892,793.3126,554.5371,55.4424,182.6959,149.5185,172.1421,436.1340,23.6816,12.0512,25.0161,7.5333,52.7137,6.4412,4.2085,4.4315,22.2833,22.1109,3.4488,12.8600,5.6658,10.6588,24.5600,4.9820,3.6106,8.5858
2010/09/29,63.1771,31.7268,66.5533,12.3989,46.4250,379.5140,43.4415,77.7309,7.2645,99.7745,169.0555,356.4665,295.8405,21.2930,776.4968,562.9359,54.4911,182.6959,162.1320,171.3667,426.7248,24.3301,11.9398,24.9827,7.5539,52.7861,6.5556,4.2186,4.4425,22.0640,22.1003,3.4287,12.9300,5.7165,10.7768,24.8700,4.9930,3.6657,8.6059
2010/09/30,65.5544,32.3216,67.7489,12.6772,46.9545,385.3081,44.4366,84.6479,7.3660,101.6445,170.7920,363.6972,306.2967,21.4420,783.7898,601.5920,55.1985,182.6182,161.8067,174.4684,433.5491,24.6962,12.0411,25.7742,7.6468,54.6565,6.6357,4.2997,4.4758,22.7636,22.7665,3.4892,13.1800,5.7874,10.9162,25.3000,5.0257,3.6767,8.6964
2010/10/08,67.5777,33.2266,69.2101,13.0483,49.8230,393.3409,46.1180,87.1134,7.4965,102.4891,175.6292,372.7915,316.7530,21.6976,806.0869,661.7835,56.8815,184.8708,162.7825,184.3549,451.0234,26.9870,12.5879,27.1120,7.7500,57.0023,6.8531,4.4011,4.5533,24.1733,23.7288,3.5295,13.8400,5.8888,11.2272,25.7700,5.1022,3.7207,8.9075
2010/10/11,70.2586,34.1316,70.8042,13.4193,54.8097,398.2132,47.6965,91.9074,7.6560,103.9368,173.2726,349.6830,321.0797,21.9531,779.4698,664.4754,60.1256,179.3558,164.3366,201.0263,422.8990,28.6919,13.1551,28.3159,7.9048,60.1439,6.9904,4.5228,4.6530,25.9589,24.7968,3.6001,14.8900,5.8685,11.5596,24.8800,5.2006,3.7647,8.9678
2010/10/12,70.6126,34.3643,70.4057,13.9449,57.0604,426.9204,47.4906,93.4141,7.7140,114.3124,170.5439,338.0543,344.3359,21.3995,773.8955,683.9650,60.4671,179.8995,165.3847,199.0878,405.1145,29.3614,13.9754,28.2602,7.8738,60.4642,6.9446,4.5025,4.6420,26.0946,24.6170,3.6001,14.9200,5.8786,11.9563,24.5700,5.1896,3.7647,8.9779
2010/10/13,73.0406,34.7263,71.7341,13.7594,56.6632,421.5213,49.7210,102.7281,7.5110,119.6812,169.5517,336.1907,346.8599,21.5272,747.8822,674.7048,62.8819,192.3278,160.9393,199.4755,409.9743,28.7861,13.9450,29.9993,8.0080,61.2806,7.0819,4.6344,4.6863,26.7211,25.0929,3.6001,15.0000,6.2334,11.8169,24.4500,5.2661,3.7978,8.9075
2010/10/14,72.7877,34.4160,72.3983,13.9295,60.2377,423.7599,49.8583,102.5911,7.7430,118.4747,167.4431,336.9361,336.9444,20.9736,735.9904,701.5164,60.3207,187.0458,155.9517,207.0358,396.1189,28.8175,14.0361,30.1108,7.9873,62.8307,7.1506,4.6039,4.8524,26.8882,25.7167,3.7715,15.2800,6.2536,12.1601,22.4900,5.3754,3.8528,8.8170
2010/10/15,77.1377,36.8466,75.5865,14.5324,66.0188,445.6195,52.2602,106.3578,8.0185,120.2844,169.0555,329.7054,342.5331,20.5477,743.1441,692.0408,59.2719,185.4145,156.0602,222.3503,382.7805,29.7693,15.3931,31.3816,8.2040,64.7942,7.6197,4.8372,5.1737,28.1726,27.0597,3.8219,16.3000,6.4766,12.3853,22.4900,5.6813,4.0179,9.6012
2010/10/18,77.6435,37.4930,77.0477,14.4860,67.2103,464.0553,52.4318,106.9057,7.9315,113.1663,163.7222,334.4762,357.3161,19.5257,754.4784,630.0188,56.5888,185.9583,148.7957,226.2273,387.8470,29.3823,14.9881,32.2400,8.6684,62.5104,7.6197,5.3239,5.1737,27.5983,27.7682,3.9329,17.1700,6.3347,12.2244,22.5000,5.7250,3.9849,9.5107
2010/10/19,77.6941,38.1394,77.3134,14.5633,68.3136,509.4864,53.1524,103.8239,8.1345,124.5070,167.3191,341.9305,359.2992,19.8877,758.4269,643.8014,58.3694,192.6385,155.7710,227.5843,400.1514,30.4806,15.7071,32.4742,8.6065,64.7218,7.7455,5.2327,5.1294,28.1726,28.2017,3.9127,17.1500,6.4057,12.2673,23.3300,5.7796,3.9849,9.8324
2010/10/20,77.2389,37.5189,77.0477,14.0995,70.5642,540.5639,53.9759,95.7426,7.9025,127.9454,176.0013,349.3103,362.9048,20.2709,777.6581,632.9261,59.6622,197.9205,155.4458,229.9106,406.9757,30.7317,15.9906,32.1397,8.3692,69.2171,7.6197,5.1110,5.0851,29.9373,29.4812,3.7715,17.7800,6.3550,12.0743,23.3600,5.7796,3.9739,9.6816
2010/10/21,74.3051,36.4329,74.9223,14.1150,68.3136,527.7905,51.9514,95.0577,7.8155,126.1961,176.0013,346.1050,365.0682,20.2283,777.9368,645.0936,61.4428,199.0080,156.3132,222.7380,398.9106,30.7421,15.6767,30.8577,8.2350,67.8634,7.3908,4.9792,4.9965,29.3943,29.4072,3.7211,17.6400,6.2942,12.0743,23.5700,5.6704,3.9078,9.4705
2010/10/22,73.5970,36.1743,74.1252,13.9759,66.3718,580.5141,51.5396,96.1535,7.7140,131.6855,176.7455,348.3413,369.3949,19.9941,780.9098,649.9390,64.1259,209.9604,157.9034,217.6978,403.5636,30.2296,15.3425,31.1141,8.2660,67.1607,7.3680,5.0096,4.9632,28.3188,28.6141,3.7312,17.3100,6.2840,11.9242,24.3000,5.6704,3.8528,9.4504
2010/10/25,74.4569,37.0017,75.1880,14.2541,72.9472,595.4986,52.0544,96.9753,7.8010,132.7110,178.3579,357.5846,370.6569,20.1432,803.6250,688.5951,66.4919,220.0584,163.1439,239.4094,401.2888,31.4220,16.4261,31.7495,8.2660,69.0621,7.4366,5.1008,5.0186,28.8513,29.0794,3.7715,18.7300,6.4057,12.2780,24.2800,5.7359,3.9189,9.5509
2010/10/26,73.9510,36.7949,75.0551,14.1768,73.5651,577.7391,51.3338,100.1941,7.7430,132.7110,187.4123,358.0319,371.9189,20.0367,785.0905,672.7666,64.7844,221.6119,161.6621,246.9697,385.2621,31.3488,17.0742,31.3371,7.8325,66.1583,7.3336,5.0197,4.9300,28.2248,28.4343,3.7816,18.8200,6.2942,12.3960,23.8800,5.6594,3.8638,9.5610
2010/10/27,72.9900,36.2001,73.9924,13.9759,71.6233,584.3990,50.6475,101.2899,7.6850,126.1357,183.0712,356.9883,382.9160,20.4200,781.0956,646.4934,62.5892,213.4559,158.4817,244.6434,390.7422,30.3760,16.2337,31.1810,7.7500,63.3268,7.2650,4.8777,4.9300,27.3894,27.6307,3.7413,18.1700,6.1320,12.1386,23.6900,5.6048,3.8748,9.5107
2010/10/28,73.6981,35.8640,73.9924,13.9449,71.9322,574.1317,51.2308,102.7281,7.6560,121.4305,176.7455,353.7829,373.3611,20.4839,775.9394,634.0028,61.8330,209.1836,153.0604,252.5914,392.9135,29.8007,16.2337,31.1810,7.7293,62.8411,7.2993,4.8169,4.9411,27.2850,27.3029,3.7009,17.9700,6.1219,12.1065,24.1100,5.6267,3.9078,9.6414
2010/10/29,73.2429,36.4587,72.5312,13.7749,68.4460,587.4514,49.9955,97.6602,7.8300,120.7670,177.1176,352.4411,366.1499,20.6329,757.8694,641.6479,64.8820,213.9996,154.5061,241.1541,416.9019,29.9158,15.7780,30.2780,7.7809,61.9213,7.0590,4.8372,4.8303,26.9926,26.8059,3.6808,17.1500,6.0611,11.9992,24.2700,5.5065,3.9078,10.1843
2010/11/01,74.1028,36.7949,73.3282,14.0532,70.2994,619.9180,50.8190,97.1808,7.7720,123.9641,178.8541,361.5354,386.1610,20.5051,760.7030,681.1654,65.5894,214.8541,161.3007,244.6434,419.7971,30.9304,16.2337,30.9580,7.7603,61.9213,7.1163,4.9183,4.9189,27.9742,27.8105,3.7009,17.9500,6.2942,12.2137,24.7500,5.6376,3.9739,11.1997
2010/11/02,73.3441,36.1484,72.6640,14.0068,70.5201,675.4165,50.6475,98.8929,7.6125,122.5164,176.6215,360.7900,376.6062,20.4413,755.6397,679.7656,63.4185,207.3194,157.6504,240.9602,409.4573,29.9890,15.5045,30.8131,7.7087,62.5104,7.0590,4.8676,4.9189,27.1597,27.1760,3.6606,17.7600,6.2030,12.2244,24.2600,5.6813,3.9629,10.9383
2010/11/03,74.3051,36.0967,74.6566,14.0377,70.0346,674.0290,52.3632,99.8517,7.6705,120.2844,175.8773,373.6115,362.0034,21.4633,758.7985,652.5233,62.8819,204.7561,155.1928,236.6954,399.9446,29.5497,14.9982,31.3928,7.7293,62.4587,7.1048,4.8270,5.0740,27.1493,27.1020,3.6606,17.7800,6.3651,12.2995,23.8000,5.7687,3.9629,11.1595
2010/11/04,74.3557,36.9759,74.9223,14.2851,71.1379,676.2489,52.7063,99.4408,7.7285,123.3609,177.2417,372.2697,366.3302,21.9105,766.6954,663.9371,63.2721,210.8925,157.2528,238.4401,401.9092,30.0831,15.4235,31.7384,7.8016,63.5024,7.1391,4.9792,5.1183,27.5565,27.6413,3.7413,17.9000,6.6185,12.7499,23.9100,5.8342,3.9629,11.4410
2010/11/05,74.4569,38.1136,75.4537,14.2541,71.7557,669.8666,52.9808,101.1529,7.8300,121.7925,181.2107,372.7915,366.5105,21.9105,761.7250,690.2103,63.4429,207.9408,156.7469,239.0217,403.2534,30.6898,15.2311,31.8164,7.8532,64.5772,7.2764,5.0501,5.3399,27.7653,28.3815,3.7614,18.3000,7.1253,12.8571,25.5500,5.8342,3.9629,11.4410
2010/11/08,75.4179,38.4756,76.2507,14.3624,71.8881,649.3322,53.3926,103.3445,7.9895,126.6183,185.1797,390.0110,396.6173,22.5919,759.4488,688.0567,64.3454,214.4657,160.7586,241.5418,413.2830,30.7003,15.5147,32.4964,7.8738,63.6988,7.2879,5.0197,5.3067,27.4103,28.3815,3.7816,18.3300,7.0442,13.0179,28.1100,5.8342,3.9629,11.6119
